time,court,status,reservation_link,court_id,date
6:00 p.m.,Court 24,Not available,,12,2025-08-31
7:00 p.m.,Court 19,Not available,,12,2025-08-31
7:00 p.m.,Court 20,Not available,,12,2025-08-31
7:00 p.m.,Court 21,Not available,,12,2025-08-31
7:00 p.m.,Court 22,Not available,,12,2025-08-31
7:00 p.m.,Court 23,Not available,,12,2025-08-31
7:00 p.m.,Court 24,Not available,,12,2025-08-31
8:00 p.m.,Court 19,Not available,,12,2025-08-31
8:00 p.m.,Court 20,Not available,,12,2025-08-31
8:00 p.m.,Court 21,Not available,,12,2025-08-31
8:00 p.m.,Court 22,Not available,,12,2025-08-31
8:00 p.m.,Court 23,Not available,,12,2025-08-31
8:00 p.m.,Court 24,Not available,,12,2025-08-31
9:00 p.m.,Court 19,Not available,,12,2025-08-31
9:00 p.m.,Court 20,Not available,,12,2025-08-31
9:00 p.m.,Court 21,Not available,,12,2025-08-31
9:00 p.m.,Court 22,Not available,,12,2025-08-31
9:00 p.m.,Court 23,Not available,,12,2025-08-31
9:00 p.m.,Court 24,Not available,,12,2025-08-31
10:00 p.m.,Court 19,Not available,,12,2025-08-31
10:00 p.m.,Court 20,Not available,,12,2025-08-31
10:00 p.m.,Court 21,Not available,,12,2025-08-31
10:00 p.m.,Court 22,Not available,,12,2025-08-31
10:00 p.m.,Court 23,Not available,,12,2025-08-31
10:00 p.m.,Court 24,Not available,,12,2025-08-31
6:00 a.m.,Court 19,Not available,,12,2025-09-01
6:00 a.m.,Court 20,Not available,,12,2025-09-01
6:00 a.m.,Court 21,Not available,,12,2025-09-01
6:00 a.m.,Court 22,Not available,,12,2025-09-01
6:00 a.m.,Court 23,Not available,,12,2025-09-01
6:00 a.m.,Court 24,Not available,,12,2025-09-01
7:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877409,12,2025-09-01
7:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877829,12,2025-09-01
7:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878249,12,2025-09-01
7:00 a.m.,Court 22,Not available,,12,2025-09-01
7:00 a.m.,Court 23,Not available,,12,2025-09-01
7:00 a.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879509,12,2025-09-01
8:00 a.m.,Court 19,Not available,,12,2025-09-01
8:00 a.m.,Court 20,Not available,,12,2025-09-01
8:00 a.m.,Court 21,Not available,,12,2025-09-01
8:00 a.m.,Court 22,Not available,,12,2025-09-01
8:00 a.m.,Court 23,Not available,,12,2025-09-01
8:00 a.m.,Court 24,Not available,,12,2025-09-01
9:00 a.m.,Court 19,Not available,,12,2025-09-01
9:00 a.m.,Court 20,Not available,,12,2025-09-01
9:00 a.m.,Court 21,Not available,,12,2025-09-01
9:00 a.m.,Court 22,Not available,,12,2025-09-01
9:00 a.m.,Court 23,Not available,,12,2025-09-01
9:00 a.m.,Court 24,Not available,,12,2025-09-01
10:00 a.m.,Court 19,Not available,,12,2025-09-01
10:00 a.m.,Court 20,Not available,,12,2025-09-01
10:00 a.m.,Court 21,Not available,,12,2025-09-01
10:00 a.m.,Court 22,Not available,,12,2025-09-01
10:00 a.m.,Court 23,Not available,,12,2025-09-01
10:00 a.m.,Court 24,Not available,,12,2025-09-01
11:00 a.m.,Court 19,Not available,,12,2025-09-01
11:00 a.m.,Court 20,Not available,,12,2025-09-01
11:00 a.m.,Court 21,Not available,,12,2025-09-01
11:00 a.m.,Court 22,Not available,,12,2025-09-01
11:00 a.m.,Court 23,Not available,,12,2025-09-01
11:00 a.m.,Court 24,Not available,,12,2025-09-01
12:00 p.m.,Court 19,Not available,,12,2025-09-01
12:00 p.m.,Court 20,Not available,,12,2025-09-01
12:00 p.m.,Court 21,Not available,,12,2025-09-01
12:00 p.m.,Court 22,Not available,,12,2025-09-01
12:00 p.m.,Court 23,Not available,,12,2025-09-01
12:00 p.m.,Court 24,Not available,,12,2025-09-01
1:00 p.m.,Court 19,Not available,,12,2025-09-01
1:00 p.m.,Court 20,Not available,,12,2025-09-01
1:00 p.m.,Court 21,Not available,,12,2025-09-01
1:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878675,12,2025-09-01
1:00 p.m.,Court 23,Not available,,12,2025-09-01
1:00 p.m.,Court 24,Not available,,12,2025-09-01
2:00 p.m.,Court 19,Not available,,12,2025-09-01
2:00 p.m.,Court 20,Not available,,12,2025-09-01
2:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878256,12,2025-09-01
2:00 p.m.,Court 22,Not available,,12,2025-09-01
2:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879096,12,2025-09-01
2:00 p.m.,Court 24,Not available,,12,2025-09-01
3:00 p.m.,Court 19,Not available,,12,2025-09-01
3:00 p.m.,Court 20,Not available,,12,2025-09-01
3:00 p.m.,Court 21,Not available,,12,2025-09-01
3:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878677,12,2025-09-01
3:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879097,12,2025-09-01
3:00 p.m.,Court 24,Not available,,12,2025-09-01
4:00 p.m.,Court 19,Not available,,12,2025-09-01
4:00 p.m.,Court 20,Not available,,12,2025-09-01
4:00 p.m.,Court 21,Not available,,12,2025-09-01
4:00 p.m.,Court 22,Not available,,12,2025-09-01
4:00 p.m.,Court 23,Not available,,12,2025-09-01
4:00 p.m.,Court 24,Not available,,12,2025-09-01
5:00 p.m.,Court 19,Not available,,12,2025-09-01
5:00 p.m.,Court 20,Not available,,12,2025-09-01
5:00 p.m.,Court 21,Not available,,12,2025-09-01
5:00 p.m.,Court 22,Not available,,12,2025-09-01
5:00 p.m.,Court 23,Not available,,12,2025-09-01
5:00 p.m.,Court 24,Not available,,12,2025-09-01
6:00 p.m.,Court 19,Not available,,12,2025-09-01
6:00 p.m.,Court 20,Not available,,12,2025-09-01
6:00 p.m.,Court 21,Not available,,12,2025-09-01
6:00 p.m.,Court 22,Not available,,12,2025-09-01
6:00 p.m.,Court 23,Not available,,12,2025-09-01
6:00 p.m.,Court 24,Not available,,12,2025-09-01
7:00 p.m.,Court 19,Not available,,12,2025-09-01
7:00 p.m.,Court 20,Not available,,12,2025-09-01
7:00 p.m.,Court 21,Not available,,12,2025-09-01
7:00 p.m.,Court 22,Not available,,12,2025-09-01
7:00 p.m.,Court 23,Not available,,12,2025-09-01
7:00 p.m.,Court 24,Not available,,12,2025-09-01
8:00 p.m.,Court 19,Not available,,12,2025-09-01
8:00 p.m.,Court 20,Not available,,12,2025-09-01
8:00 p.m.,Court 21,Not available,,12,2025-09-01
8:00 p.m.,Court 22,Not available,,12,2025-09-01
8:00 p.m.,Court 23,Not available,,12,2025-09-01
8:00 p.m.,Court 24,Not available,,12,2025-09-01
9:00 p.m.,Court 19,Not available,,12,2025-09-01
9:00 p.m.,Court 20,Not available,,12,2025-09-01
9:00 p.m.,Court 21,Not available,,12,2025-09-01
9:00 p.m.,Court 22,Not available,,12,2025-09-01
9:00 p.m.,Court 23,Not available,,12,2025-09-01
9:00 p.m.,Court 24,Not available,,12,2025-09-01
10:00 p.m.,Court 19,Not available,,12,2025-09-01
10:00 p.m.,Court 20,Not available,,12,2025-09-01
10:00 p.m.,Court 21,Not available,,12,2025-09-01
10:00 p.m.,Court 22,Not available,,12,2025-09-01
10:00 p.m.,Court 23,Not available,,12,2025-09-01
10:00 p.m.,Court 24,Not available,,12,2025-09-01
6:00 a.m.,Court 19,Not available,,12,2025-09-02
6:00 a.m.,Court 20,Not available,,12,2025-09-02
6:00 a.m.,Court 21,Not available,,12,2025-09-02
6:00 a.m.,Court 22,Not available,,12,2025-09-02
6:00 a.m.,Court 23,Not available,,12,2025-09-02
6:00 a.m.,Court 24,Not available,,12,2025-09-02
7:00 a.m.,Court 19,Not available,,12,2025-09-02
7:00 a.m.,Court 20,Not available,,12,2025-09-02
7:00 a.m.,Court 21,Not available,,12,2025-09-02
7:00 a.m.,Court 22,Not available,,12,2025-09-02
7:00 a.m.,Court 23,Not available,,12,2025-09-02
7:00 a.m.,Court 24,Not available,,12,2025-09-02
8:00 a.m.,Court 19,Not available,,12,2025-09-02
8:00 a.m.,Court 20,Not available,,12,2025-09-02
8:00 a.m.,Court 21,Not available,,12,2025-09-02
8:00 a.m.,Court 22,Not available,,12,2025-09-02
8:00 a.m.,Court 23,Not available,,12,2025-09-02
8:00 a.m.,Court 24,Not available,,12,2025-09-02
9:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877423,12,2025-09-02
9:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877843,12,2025-09-02
9:00 a.m.,Court 21,Not available,,12,2025-09-02
9:00 a.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878683,12,2025-09-02
9:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879103,12,2025-09-02
9:00 a.m.,Court 24,Not available,,12,2025-09-02
10:00 a.m.,Court 19,Not available,,12,2025-09-02
10:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877844,12,2025-09-02
10:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878264,12,2025-09-02
10:00 a.m.,Court 22,Not available,,12,2025-09-02
10:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879104,12,2025-09-02
10:00 a.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879524,12,2025-09-02
11:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877425,12,2025-09-02
11:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877845,12,2025-09-02
11:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878265,12,2025-09-02
11:00 a.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878685,12,2025-09-02
11:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879105,12,2025-09-02
11:00 a.m.,Court 24,Not available,,12,2025-09-02
12:00 p.m.,Court 19,Not available,,12,2025-09-02
12:00 p.m.,Court 20,Not available,,12,2025-09-02
12:00 p.m.,Court 21,Not available,,12,2025-09-02
12:00 p.m.,Court 22,Not available,,12,2025-09-02
12:00 p.m.,Court 23,Not available,,12,2025-09-02
12:00 p.m.,Court 24,Not available,,12,2025-09-02
1:00 p.m.,Court 19,Not available,,12,2025-09-02
1:00 p.m.,Court 20,Not available,,12,2025-09-02
1:00 p.m.,Court 21,Not available,,12,2025-09-02
1:00 p.m.,Court 22,Not available,,12,2025-09-02
1:00 p.m.,Court 23,Not available,,12,2025-09-02
1:00 p.m.,Court 24,Not available,,12,2025-09-02
2:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877428,12,2025-09-02
2:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877848,12,2025-09-02
2:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878268,12,2025-09-02
2:00 p.m.,Court 22,Not available,,12,2025-09-02
2:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879108,12,2025-09-02
2:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879528,12,2025-09-02
3:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877429,12,2025-09-02
3:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877849,12,2025-09-02
3:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878269,12,2025-09-02
3:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878689,12,2025-09-02
3:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879109,12,2025-09-02
3:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879529,12,2025-09-02
4:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877430,12,2025-09-02
4:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877850,12,2025-09-02
4:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878270,12,2025-09-02
4:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878690,12,2025-09-02
4:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879110,12,2025-09-02
4:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879530,12,2025-09-02
5:00 p.m.,Court 19,Not available,,12,2025-09-02
5:00 p.m.,Court 20,Not available,,12,2025-09-02
5:00 p.m.,Court 21,Not available,,12,2025-09-02
5:00 p.m.,Court 22,Not available,,12,2025-09-02
5:00 p.m.,Court 23,Not available,,12,2025-09-02
5:00 p.m.,Court 24,Not available,,12,2025-09-02
6:00 p.m.,Court 19,Not available,,12,2025-09-02
6:00 p.m.,Court 20,Not available,,12,2025-09-02
6:00 p.m.,Court 21,Not available,,12,2025-09-02
6:00 p.m.,Court 22,Not available,,12,2025-09-02
6:00 p.m.,Court 23,Not available,,12,2025-09-02
6:00 p.m.,Court 24,Not available,,12,2025-09-02
7:00 p.m.,Court 19,Not available,,12,2025-09-02
7:00 p.m.,Court 20,Not available,,12,2025-09-02
7:00 p.m.,Court 21,Not available,,12,2025-09-02
7:00 p.m.,Court 22,Not available,,12,2025-09-02
7:00 p.m.,Court 23,Not available,,12,2025-09-02
7:00 p.m.,Court 24,Not available,,12,2025-09-02
8:00 p.m.,Court 19,Not available,,12,2025-09-02
8:00 p.m.,Court 20,Not available,,12,2025-09-02
8:00 p.m.,Court 21,Not available,,12,2025-09-02
8:00 p.m.,Court 22,Not available,,12,2025-09-02
8:00 p.m.,Court 23,Not available,,12,2025-09-02
8:00 p.m.,Court 24,Not available,,12,2025-09-02
9:00 p.m.,Court 19,Not available,,12,2025-09-02
9:00 p.m.,Court 20,Not available,,12,2025-09-02
9:00 p.m.,Court 21,Not available,,12,2025-09-02
9:00 p.m.,Court 22,Not available,,12,2025-09-02
9:00 p.m.,Court 23,Not available,,12,2025-09-02
9:00 p.m.,Court 24,Not available,,12,2025-09-02
10:00 p.m.,Court 19,Not available,,12,2025-09-02
10:00 p.m.,Court 20,Not available,,12,2025-09-02
10:00 p.m.,Court 21,Not available,,12,2025-09-02
10:00 p.m.,Court 22,Not available,,12,2025-09-02
10:00 p.m.,Court 23,Not available,,12,2025-09-02
10:00 p.m.,Court 24,Not available,,12,2025-09-02
6:00 a.m.,Court 19,Not available,,12,2025-09-03
6:00 a.m.,Court 20,Not available,,12,2025-09-03
6:00 a.m.,Court 21,Not available,,12,2025-09-03
6:00 a.m.,Court 22,Not available,,12,2025-09-03
6:00 a.m.,Court 23,Not available,,12,2025-09-03
6:00 a.m.,Court 24,Not available,,12,2025-09-03
7:00 a.m.,Court 19,Not available,,12,2025-09-03
7:00 a.m.,Court 20,Not available,,12,2025-09-03
7:00 a.m.,Court 21,Not available,,12,2025-09-03
7:00 a.m.,Court 22,Not available,,12,2025-09-03
7:00 a.m.,Court 23,Not available,,12,2025-09-03
7:00 a.m.,Court 24,Not available,,12,2025-09-03
8:00 a.m.,Court 19,Not available,,12,2025-09-03
8:00 a.m.,Court 20,Not available,,12,2025-09-03
8:00 a.m.,Court 21,Not available,,12,2025-09-03
8:00 a.m.,Court 22,Not available,,12,2025-09-03
8:00 a.m.,Court 23,Not available,,12,2025-09-03
8:00 a.m.,Court 24,Not available,,12,2025-09-03
9:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877435,12,2025-09-03
9:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877855,12,2025-09-03
9:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878275,12,2025-09-03
9:00 a.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878695,12,2025-09-03
9:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879115,12,2025-09-03
9:00 a.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879535,12,2025-09-03
10:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877436,12,2025-09-03
10:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877856,12,2025-09-03
10:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878276,12,2025-09-03
10:00 a.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878696,12,2025-09-03
10:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879116,12,2025-09-03
10:00 a.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879536,12,2025-09-03
11:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877437,12,2025-09-03
11:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877857,12,2025-09-03
11:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878277,12,2025-09-03
11:00 a.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878697,12,2025-09-03
11:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879117,12,2025-09-03
11:00 a.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879537,12,2025-09-03
12:00 p.m.,Court 19,Not available,,12,2025-09-03
12:00 p.m.,Court 20,Not available,,12,2025-09-03
12:00 p.m.,Court 21,Not available,,12,2025-09-03
12:00 p.m.,Court 22,Not available,,12,2025-09-03
12:00 p.m.,Court 23,Not available,,12,2025-09-03
12:00 p.m.,Court 24,Not available,,12,2025-09-03
1:00 p.m.,Court 19,Not available,,12,2025-09-03
1:00 p.m.,Court 20,Not available,,12,2025-09-03
1:00 p.m.,Court 21,Not available,,12,2025-09-03
1:00 p.m.,Court 22,Not available,,12,2025-09-03
1:00 p.m.,Court 23,Not available,,12,2025-09-03
1:00 p.m.,Court 24,Not available,,12,2025-09-03
2:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877440,12,2025-09-03
2:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877860,12,2025-09-03
2:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878280,12,2025-09-03
2:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878700,12,2025-09-03
2:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879120,12,2025-09-03
2:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879540,12,2025-09-03
3:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877441,12,2025-09-03
3:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877861,12,2025-09-03
3:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878281,12,2025-09-03
3:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878701,12,2025-09-03
3:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879121,12,2025-09-03
3:00 p.m.,Court 24,Not available,,12,2025-09-03
4:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877442,12,2025-09-03
4:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877862,12,2025-09-03
4:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878282,12,2025-09-03
4:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878702,12,2025-09-03
4:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879122,12,2025-09-03
4:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879542,12,2025-09-03
5:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877443,12,2025-09-03
5:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877863,12,2025-09-03
5:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878283,12,2025-09-03
5:00 p.m.,Court 22,Not available,,12,2025-09-03
5:00 p.m.,Court 23,Not available,,12,2025-09-03
5:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879543,12,2025-09-03
6:00 p.m.,Court 19,Not available,,12,2025-09-03
6:00 p.m.,Court 20,Not available,,12,2025-09-03
6:00 p.m.,Court 21,Not available,,12,2025-09-03
6:00 p.m.,Court 22,Not available,,12,2025-09-03
6:00 p.m.,Court 23,Not available,,12,2025-09-03
6:00 p.m.,Court 24,Not available,,12,2025-09-03
7:00 p.m.,Court 19,Not available,,12,2025-09-03
7:00 p.m.,Court 20,Not available,,12,2025-09-03
7:00 p.m.,Court 21,Not available,,12,2025-09-03
7:00 p.m.,Court 22,Not available,,12,2025-09-03
7:00 p.m.,Court 23,Not available,,12,2025-09-03
7:00 p.m.,Court 24,Not available,,12,2025-09-03
8:00 p.m.,Court 19,Not available,,12,2025-09-03
8:00 p.m.,Court 20,Not available,,12,2025-09-03
8:00 p.m.,Court 21,Not available,,12,2025-09-03
8:00 p.m.,Court 22,Not available,,12,2025-09-03
8:00 p.m.,Court 23,Not available,,12,2025-09-03
8:00 p.m.,Court 24,Not available,,12,2025-09-03
9:00 p.m.,Court 19,Not available,,12,2025-09-03
9:00 p.m.,Court 20,Not available,,12,2025-09-03
9:00 p.m.,Court 21,Not available,,12,2025-09-03
9:00 p.m.,Court 22,Not available,,12,2025-09-03
9:00 p.m.,Court 23,Not available,,12,2025-09-03
9:00 p.m.,Court 24,Not available,,12,2025-09-03
10:00 p.m.,Court 19,Not available,,12,2025-09-03
10:00 p.m.,Court 20,Not available,,12,2025-09-03
10:00 p.m.,Court 21,Not available,,12,2025-09-03
10:00 p.m.,Court 22,Not available,,12,2025-09-03
10:00 p.m.,Court 23,Not available,,12,2025-09-03
10:00 p.m.,Court 24,Not available,,12,2025-09-03
6:00 a.m.,Court 19,Not available,,12,2025-09-04
6:00 a.m.,Court 20,Not available,,12,2025-09-04
6:00 a.m.,Court 21,Not available,,12,2025-09-04
6:00 a.m.,Court 22,Not available,,12,2025-09-04
6:00 a.m.,Court 23,Not available,,12,2025-09-04
6:00 a.m.,Court 24,Not available,,12,2025-09-04
7:00 a.m.,Court 19,Not available,,12,2025-09-04
7:00 a.m.,Court 20,Not available,,12,2025-09-04
7:00 a.m.,Court 21,Not available,,12,2025-09-04
7:00 a.m.,Court 22,Not available,,12,2025-09-04
7:00 a.m.,Court 23,Not available,,12,2025-09-04
7:00 a.m.,Court 24,Not available,,12,2025-09-04
8:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877446,12,2025-09-04
8:00 a.m.,Court 20,Not available,,12,2025-09-04
8:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878286,12,2025-09-04
8:00 a.m.,Court 22,Not available,,12,2025-09-04
8:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879126,12,2025-09-04
8:00 a.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879546,12,2025-09-04
9:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877447,12,2025-09-04
9:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877867,12,2025-09-04
9:00 a.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878287,12,2025-09-04
9:00 a.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878707,12,2025-09-04
9:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879127,12,2025-09-04
9:00 a.m.,Court 24,Not available,,12,2025-09-04
10:00 a.m.,Court 19,Not available,,12,2025-09-04
10:00 a.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877868,12,2025-09-04
10:00 a.m.,Court 21,Not available,,12,2025-09-04
10:00 a.m.,Court 22,Not available,,12,2025-09-04
10:00 a.m.,Court 23,Not available,,12,2025-09-04
10:00 a.m.,Court 24,Not available,,12,2025-09-04
11:00 a.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877449,12,2025-09-04
11:00 a.m.,Court 20,Not available,,12,2025-09-04
11:00 a.m.,Court 21,Not available,,12,2025-09-04
11:00 a.m.,Court 22,Not available,,12,2025-09-04
11:00 a.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879129,12,2025-09-04
11:00 a.m.,Court 24,Not available,,12,2025-09-04
12:00 p.m.,Court 19,Not available,,12,2025-09-04
12:00 p.m.,Court 20,Not available,,12,2025-09-04
12:00 p.m.,Court 21,Not available,,12,2025-09-04
12:00 p.m.,Court 22,Not available,,12,2025-09-04
12:00 p.m.,Court 23,Not available,,12,2025-09-04
12:00 p.m.,Court 24,Not available,,12,2025-09-04
1:00 p.m.,Court 19,Not available,,12,2025-09-04
1:00 p.m.,Court 20,Not available,,12,2025-09-04
1:00 p.m.,Court 21,Not available,,12,2025-09-04
1:00 p.m.,Court 22,Not available,,12,2025-09-04
1:00 p.m.,Court 23,Not available,,12,2025-09-04
1:00 p.m.,Court 24,Not available,,12,2025-09-04
2:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877452,12,2025-09-04
2:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877872,12,2025-09-04
2:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878292,12,2025-09-04
2:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878712,12,2025-09-04
2:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879132,12,2025-09-04
2:00 p.m.,Court 24,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879552,12,2025-09-04
3:00 p.m.,Court 19,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877453,12,2025-09-04
3:00 p.m.,Court 20,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/877873,12,2025-09-04
3:00 p.m.,Court 21,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878293,12,2025-09-04
3:00 p.m.,Court 22,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/878713,12,2025-09-04
3:00 p.m.,Court 23,Reserve this time,https://www.nycgovparks.org/tennisreservation/reservecp/879133,12,2025-09-04
