park_id,date,time,court_id,status,reservation_link,is_available
4,2025-08-18,3:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660498,True
4,2025-08-18,4:00 p.m.,10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660499,True
4,2025-08-18,4:00 p.m.,11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660500,True
4,2025-08-18,4:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660501,True
4,2025-08-18,5:00 p.m.,10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660502,True
4,2025-08-18,5:00 p.m.,11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660503,True
4,2025-08-18,5:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660504,True
4,2025-08-18,6:00 p.m.,10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660505,True
4,2025-08-18,6:00 p.m.,11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660506,True
4,2025-08-18,6:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660507,True
4,2025-08-18,7:00 p.m.,10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660508,True
4,2025-08-18,7:00 p.m.,11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660509,True
4,2025-08-18,7:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660510,True
7,2025-08-12,8:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673954,True
7,2025-08-12,8:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673953,True
7,2025-08-12,8:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673952,True
7,2025-08-12,8:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673951,True
7,2025-08-12,9:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673958,True
7,2025-08-12,9:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673957,True
7,2025-08-12,9:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673956,True
7,2025-08-12,9:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673955,True
7,2025-08-12,10:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673962,True
7,2025-08-12,10:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673961,True
7,2025-08-12,10:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673960,True
7,2025-08-12,10:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673959,True
7,2025-08-12,11:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673966,True
7,2025-08-12,11:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673965,True
7,2025-08-12,11:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673964,True
7,2025-08-12,11:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673963,True
7,2025-08-12,12:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673970,True
7,2025-08-12,12:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673969,True
7,2025-08-12,12:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673968,True
7,2025-08-12,12:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673967,True
7,2025-08-12,1:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673974,True
7,2025-08-12,1:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673973,True
7,2025-08-12,1:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673972,True
7,2025-08-12,1:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673971,True
7,2025-08-12,2:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673978,True
7,2025-08-12,2:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673977,True
7,2025-08-12,2:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673976,True
7,2025-08-12,2:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673975,True
7,2025-08-12,3:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673982,True
7,2025-08-12,3:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673981,True
7,2025-08-12,3:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673980,True
7,2025-08-12,3:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673979,True
7,2025-08-12,4:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673986,True
7,2025-08-12,4:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673985,True
7,2025-08-12,4:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673984,True
7,2025-08-12,4:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673983,True
7,2025-08-12,5:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673990,True
7,2025-08-12,5:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673989,True
7,2025-08-12,5:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673988,True
7,2025-08-12,5:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673987,True
7,2025-08-12,6:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673994,True
7,2025-08-12,6:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673993,True
7,2025-08-12,6:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673992,True
7,2025-08-12,6:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673991,True
7,2025-08-12,7:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673998,True
7,2025-08-12,7:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673997,True
7,2025-08-12,7:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673996,True
7,2025-08-12,7:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673995,True
7,2025-08-13,8:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674002,True
7,2025-08-13,8:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674001,True
7,2025-08-13,8:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674000,True
7,2025-08-13,8:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673999,True
7,2025-08-13,9:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674006,True
7,2025-08-13,9:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674005,True
7,2025-08-13,9:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674004,True
7,2025-08-13,9:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674003,True
7,2025-08-13,10:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674010,True
7,2025-08-13,10:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674009,True
7,2025-08-13,10:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674008,True
7,2025-08-13,10:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674007,True
7,2025-08-13,11:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674014,True
7,2025-08-13,11:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674013,True
7,2025-08-13,11:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674012,True
7,2025-08-13,11:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674011,True
7,2025-08-13,12:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674018,True
7,2025-08-13,12:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674017,True
7,2025-08-13,12:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674016,True
7,2025-08-13,12:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674015,True
7,2025-08-13,1:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674022,True
7,2025-08-13,1:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674021,True
7,2025-08-13,1:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674020,True
7,2025-08-13,1:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674019,True
7,2025-08-13,2:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674026,True
7,2025-08-13,2:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674025,True
7,2025-08-13,2:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674024,True
7,2025-08-13,2:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674023,True
7,2025-08-13,3:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674030,True
7,2025-08-13,3:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674029,True
7,2025-08-13,3:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674028,True
7,2025-08-13,3:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674027,True
7,2025-08-13,4:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674034,True
7,2025-08-13,4:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674033,True
7,2025-08-13,4:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674032,True
7,2025-08-13,4:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674031,True
7,2025-08-13,5:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674038,True
7,2025-08-13,5:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674037,True
7,2025-08-13,5:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674036,True
7,2025-08-13,5:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674035,True
7,2025-08-13,6:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674042,True
7,2025-08-13,6:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674041,True
7,2025-08-13,6:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674040,True
7,2025-08-13,6:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674039,True
7,2025-08-13,7:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674046,True
7,2025-08-13,7:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674045,True
7,2025-08-13,7:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674044,True
7,2025-08-13,7:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674043,True
7,2025-08-14,8:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674050,True
7,2025-08-14,8:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674049,True
7,2025-08-14,8:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674048,True
7,2025-08-14,8:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674047,True
7,2025-08-14,9:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674054,True
7,2025-08-14,9:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674053,True
7,2025-08-14,9:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674052,True
7,2025-08-14,9:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674051,True
7,2025-08-14,10:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674058,True
7,2025-08-14,10:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674057,True
7,2025-08-14,10:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674056,True
7,2025-08-14,10:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674055,True
7,2025-08-14,11:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674062,True
7,2025-08-14,11:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674061,True
7,2025-08-14,11:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674060,True
7,2025-08-14,11:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674059,True
7,2025-08-14,12:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674066,True
7,2025-08-14,12:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674065,True
7,2025-08-14,12:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674064,True
7,2025-08-14,12:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674063,True
7,2025-08-14,1:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674070,True
7,2025-08-14,1:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674069,True
7,2025-08-14,1:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674068,True
7,2025-08-14,1:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674067,True
7,2025-08-14,2:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674074,True
7,2025-08-14,2:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674073,True
7,2025-08-14,2:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674072,True
7,2025-08-14,2:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674071,True
7,2025-08-14,3:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674078,True
7,2025-08-14,3:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674077,True
7,2025-08-14,3:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674076,True
7,2025-08-14,3:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674075,True
7,2025-08-14,4:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674082,True
7,2025-08-14,4:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674081,True
7,2025-08-14,4:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674080,True
7,2025-08-14,4:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674079,True
7,2025-08-14,5:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674086,True
7,2025-08-14,5:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674085,True
7,2025-08-14,5:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674084,True
7,2025-08-14,5:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674083,True
7,2025-08-14,6:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674090,True
7,2025-08-14,6:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674089,True
7,2025-08-14,6:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674088,True
7,2025-08-14,6:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674087,True
7,2025-08-14,7:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674094,True
7,2025-08-14,7:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674093,True
7,2025-08-14,7:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674092,True
7,2025-08-14,7:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674091,True
7,2025-08-15,8:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674098,True
7,2025-08-15,8:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674097,True
7,2025-08-15,8:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674096,True
7,2025-08-15,8:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674095,True
7,2025-08-15,9:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674102,True
7,2025-08-15,9:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674101,True
7,2025-08-15,9:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674100,True
7,2025-08-15,9:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674099,True
7,2025-08-15,10:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674106,True
7,2025-08-15,10:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674105,True
7,2025-08-15,10:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674104,True
7,2025-08-15,10:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674103,True
7,2025-08-15,11:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674110,True
7,2025-08-15,11:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674109,True
7,2025-08-15,11:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674108,True
7,2025-08-15,11:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674107,True
7,2025-08-15,12:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674114,True
7,2025-08-15,12:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674113,True
7,2025-08-15,12:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674112,True
7,2025-08-15,12:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674111,True
7,2025-08-15,1:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674118,True
7,2025-08-15,1:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674117,True
7,2025-08-15,1:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674116,True
7,2025-08-15,1:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674115,True
7,2025-08-15,2:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674122,True
7,2025-08-15,2:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674121,True
7,2025-08-15,2:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674120,True
7,2025-08-15,2:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674119,True
7,2025-08-15,3:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674126,True
7,2025-08-15,3:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674125,True
7,2025-08-15,3:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674124,True
7,2025-08-15,3:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674123,True
7,2025-08-15,4:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674130,True
7,2025-08-15,4:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674129,True
7,2025-08-15,4:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674128,True
7,2025-08-15,4:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674127,True
7,2025-08-15,5:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674134,True
7,2025-08-15,5:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674133,True
7,2025-08-15,5:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674132,True
7,2025-08-15,5:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674131,True
7,2025-08-15,6:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674138,True
7,2025-08-15,6:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674137,True
7,2025-08-15,6:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674136,True
7,2025-08-15,6:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674135,True
7,2025-08-15,7:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674142,True
7,2025-08-15,7:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674141,True
7,2025-08-15,7:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674140,True
7,2025-08-15,7:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674139,True
7,2025-08-16,8:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674146,True
7,2025-08-16,8:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674145,True
7,2025-08-16,8:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674144,True
7,2025-08-16,8:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674143,True
7,2025-08-16,9:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674150,True
7,2025-08-16,9:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674149,True
7,2025-08-16,9:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674148,True
7,2025-08-16,9:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674147,True
7,2025-08-16,10:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674154,True
7,2025-08-16,10:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674153,True
7,2025-08-16,10:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674152,True
7,2025-08-16,10:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674151,True
7,2025-08-16,11:00 a.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674158,True
7,2025-08-16,11:00 a.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674157,True
7,2025-08-16,11:00 a.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674156,True
7,2025-08-16,11:00 a.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674155,True
7,2025-08-16,12:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674162,True
7,2025-08-16,12:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674161,True
7,2025-08-16,12:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674160,True
7,2025-08-16,12:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674159,True
7,2025-08-16,1:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674166,True
7,2025-08-16,1:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674165,True
7,2025-08-16,1:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674164,True
7,2025-08-16,1:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674163,True
7,2025-08-16,2:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674170,True
7,2025-08-16,2:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674169,True
7,2025-08-16,2:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674168,True
7,2025-08-16,2:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674167,True
7,2025-08-16,3:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674174,True
7,2025-08-16,3:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674173,True
7,2025-08-16,3:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674172,True
7,2025-08-16,3:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674171,True
7,2025-08-16,4:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674178,True
7,2025-08-16,4:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674177,True
7,2025-08-16,4:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674176,True
7,2025-08-16,4:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674175,True
7,2025-08-16,5:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674182,True
7,2025-08-16,5:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674181,True
7,2025-08-16,5:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674180,True
7,2025-08-16,5:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674179,True
7,2025-08-16,6:00 p.m.,12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674186,True
7,2025-08-16,6:00 p.m.,13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674185,True
7,2025-08-16,6:00 p.m.,14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674184,True
7,2025-08-16,6:00 p.m.,15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/674183,True
